,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,frozenset({'Romance'}),frozenset({'Drama'}),0.13253265908133166,0.5090602612726507,0.09565950273914876,0.7217806041335453,1.4178686867623367,0.028192392680046932,1.7645776894828724
1,frozenset({'Drama'}),frozenset({'Romance'}),0.5090602612726507,0.13253265908133166,0.09565950273914876,0.1879139072847682,1.4178686867623367,0.028192392680046932,1.068196277094548
